Departamento,Municipio,Operadora,Contrato,Campo,Date,Aceite
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,2020-05-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,2020-06-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,2020-07-01,124.25
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,2020-08-01,288.22
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-01-01,6758.631935
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-02-01,7269.192857
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-03-01,5938.566129
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-04-01,7455.005333
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-05-01,7383.522903
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-06-01,5851.939667
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-07-01,5356.076774
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-08-01,6557.38871
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-09-01,6292.57
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-10-01,6099.749032
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-11-01,6456.509
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2018-12-01,6421.276774
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-01-01,6409.69
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-02-01,6055.3
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-03-01,5578.81
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-04-01,5569.67
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-05-01,5278.72
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-06-01,4494.48
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-07-01,33749.45
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-08-01,32648.4
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-09-01,31572.29
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-10-01,35084.05
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-11-01,37788
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2019-12-01,35586.86
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-01-01,34987.24
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-02-01,36756.21
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-03-01,35999.17
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-04-01,33587.72
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-05-01,28047.2
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-06-01,32174.75
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-07-01,31397.15
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,2020-08-01,31559.5
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-01-01,10795.62452
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-02-01,11752.93607
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-03-01,12361.55097
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-04-01,13584.828
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-05-01,12819.64903
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-06-01,11645.96867
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-07-01,12651.89065
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-08-01,12845.01097
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-09-01,13000.028
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-10-01,13358.22
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-11-01,15105.58533
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2018-12-01,16415.95032
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-01-01,16696.22
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-02-01,18653.06
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-03-01,17877.31
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-04-01,16293.03
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-05-01,17033.71
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-06-01,18219.43
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-07-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-08-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-09-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-10-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-11-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,2019-12-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-01-01,6006.557097
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-02-01,4533.245
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-03-01,4773.14871
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-04-01,4532.645
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-05-01,6047.670323
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-06-01,6454.694
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-07-01,5966.015484
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-08-01,6010.667419
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-09-01,6058.658667
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-10-01,5681.026452
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-11-01,5955.277333
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2018-12-01,5846.934194
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-01-01,13163.82
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-02-01,12744.48
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-03-01,12735.66
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-04-01,12029.94
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-05-01,12510.89
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-06-01,10993.86
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-07-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-08-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-09-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-10-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-11-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,2019-12-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-01-01,531.443871
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-02-01,514.1975
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-03-01,499.2780645
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-04-01,495.9066667
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-05-01,484.7283871
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-06-01,477.2133333
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-07-01,478.6725806
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-08-01,466.5377419
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-09-01,461.767
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-10-01,442.3387097
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-11-01,446.635
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2018-12-01,429.1616129
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-01-01,404.43
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-02-01,346.2
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-03-01,351.16
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-04-01,379.72
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-05-01,396.38
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-06-01,388.61
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-07-01,377.35
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-08-01,350.36
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-09-01,360.9
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-10-01,244.87
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-11-01,352.9
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2019-12-01,342.69
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-01-01,355.12
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-02-01,381.57
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-03-01,234.14
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-04-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-05-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-06-01,0
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-07-01,7.88
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,2020-08-01,333.38
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-01-01,4494.073871
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-02-01,5077.649643
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-03-01,5080.541935
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-04-01,5047.327667
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-05-01,4948.055161
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-06-01,4623.903333
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-07-01,4778.903871
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-08-01,4958.067097
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-09-01,4826.968
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-10-01,4278.717742
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-11-01,4342.25
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2018-12-01,4693.485484
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-01-01,4677.43
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-02-01,4599.22
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-03-01,4292.43
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-04-01,7466.94
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-05-01,6908.33
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-06-01,6118.93
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-07-01,5930.18
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-08-01,5644.51
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-09-01,5444.65
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-10-01,5071.95
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-11-01,4856.53
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2019-12-01,4737.48
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-01-01,4318.55
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-02-01,4205.95
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-03-01,3819.69
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-04-01,3868.82
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-05-01,268.86
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-06-01,1879.47
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-07-01,3110.47
CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,2020-08-01,3216.57
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-01-01,0
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-02-01,0
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-03-01,340.01
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-04-01,139.21
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-05-01,0
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-06-01,62.04
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-07-01,185.7
CASANARE,TAURAMENA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 32,CALONA,2020-08-01,125.95
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-01-01,779.8387097
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-02-01,752.4642857
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-03-01,813.7419355
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-04-01,803.3
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-05-01,793.0645161
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-06-01,777.8
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-07-01,816.4516129
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-08-01,841.7741935
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-09-01,812.5
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-10-01,897.9354839
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-11-01,927.2666667
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CALONA,2017-12-01,965.4193548
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-01-01,448.4516129
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-02-01,423.6785714
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-03-01,391.4193548
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-04-01,379.6333333
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-05-01,365.516129
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-06-01,353.8333333
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-07-01,343
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-08-01,329.2580645
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-09-01,315.9
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-10-01,304.2580645
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-11-01,293.4333333
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,CARMENTEA,2017-12-01,283.1935484
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-01-01,240.7419355
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-02-01,234.5714286
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-03-01,225.3870968
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-04-01,214.7666667
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-05-01,209.2903226
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-06-01,219.8
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-07-01,213.7096774
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-08-01,113.4193548
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-09-01,88.36666667
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-10-01,87.25806452
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-11-01,85.63333333
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,E&P LLANOS 32,KANANASKIS,2017-12-01,83.12903226
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-01-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-02-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-03-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-04-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-05-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-06-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-07-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-08-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-09-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-10-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-11-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 31,AZOGUE,2019-12-01,1165.01
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-01-01,1979.27
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-02-01,1817.27
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-03-01,1421.23
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-04-01,1208.8
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-05-01,31.47
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-06-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-07-01,0
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,2020-08-01,720.78
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-01-01,990.1612903
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-02-01,963.4285714
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-03-01,400.0645161
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-04-01,1182.3
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-05-01,1264.935484
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-06-01,1099.781667
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-07-01,1360.306774
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-08-01,1437.047742
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-09-01,1424.528
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-10-01,1490.940323
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-11-01,1568.576
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2018-12-01,491.0890323
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-01-01,899
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-02-01,1755.16
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-03-01,1046.25
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-04-01,1810.98
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-05-01,1853.81
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-06-01,1296.57
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-07-01,1953.52
CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,2019-08-01,1205.57
